id_offer,id_cv,Job relevance,Education,Age,Experience,Skills,Soft-skills,Salary,City,SmartWork,Experience_abroad,Language,score
1.0,10.0,-1.0,-0.1,-0.95,-0.7,0.0,0.16666667,0.01,0.009785185,-0.5,0.5,0.7,-1.863548
1.0,11.0,-1.0,-0.3,-0.90000004,-0.5,0.0,0.0,0.01,0.009120995,-0.5,-0.5,0.0,-3.680879
1.0,12.0,-1.0,-0.2,-1.0,0.1,0.0,0.0,-370.03,0.00878202,-0.5,-0.5,0.0,-373.12122
1.0,13.0,-1.0,-0.1,-1.3000001,-1.4,0.0,0.0,-45.05,0.0070533627,0.5,-0.5,0.0,-48.842945
1.0,14.0,-1.0,-0.2,-1.45,-1.2,0.0,0.0,-445.13998,0.0070295474,-0.5,-0.5,0.0,-449.98297
1.0,15.0,-1.0,-0.1,-0.05,-0.90000004,0.0,0.0,-445.09998,0.006555023,0.5,-0.5,0.0,-447.1434
1.0,16.0,-1.0,-0.2,-0.2,-0.8,0.0,0.0,0.01,0.008247937,0.5,0.5,0.7,-0.48175222
1.0,17.0,-1.0,-0.1,-0.8,-1.1,0.0,0.0,-75.21,0.009628442,-0.5,-0.5,0.0,-79.20037
1.0,18.0,1.0,0.1,-2.0,0.1,1.75,0.5,-0.06,0.00939015,0.5,0.5,0.0,2.3993902
1.0,19.0,-1.0,0.1,-0.65000004,0.1,0.0,0.0,-70.11,0.005174118,-0.5,-0.5,0.0,-72.554825
1.0,20.0,-1.0,-0.1,-1.4,0.1,0.0,0.0,-370.13998,0.005489112,-0.5,-0.5,0.0,-373.5345
1.0,21.0,-1.0,0.1,-0.15,-0.90000004,0.0,0.0,0.01,0.0013847972,0.5,-0.5,0.0,-1.9386152
1.0,22.0,-1.0,-0.3,-0.25,-1.3000001,0.0,0.0,-75.11,0.008558413,-0.5,0.5,0.0,-77.95144
1.0,23.0,-1.0,-0.1,0.0,-1.0,0.0,0.0,0.01,0.0021302528,0.5,-0.5,0.0,-2.0878696
1.0,24.0,-1.0,-0.2,-0.35,-0.8,0.0,0.0,-20.16,0.004836422,0.5,0.5,0.0,-21.505163
1.0,25.0,-1.0,-0.2,-1.85,0.1,0.0,0.0,0.01,0.008461155,0.5,-0.5,0.0,-2.9315388
1.0,26.0,-1.0,-0.2,-1.95,-0.6,0.0,0.0,-75.24,0.008646177,-0.5,0.5,0.0,-78.98135
1.0,27.0,1.0,0.1,-1.5,0.1,1.75,0.5,-0.04,0.009202587,0.5,-0.5,0.0,1.9192026
1.0,28.0,-1.0,-0.3,-0.1,-0.4,0.0,0.0,0.01,0.0095228525,-0.5,-0.5,0.0,-2.780477
1.0,29.0,-1.0,-0.3,-1.25,0.1,0.0,0.0,0.01,0.009572646,-0.5,-0.5,0.0,-3.430427
1.0,30.0,-1.0,-0.1,-0.25,-0.2,0.0,0.16666667,0.01,0.008883951,0.5,0.5,0.0,-0.36444926
1.0,31.0,-1.0,-0.3,-0.25,0.1,0.0,0.0,-45.12,0.0062543717,-0.5,0.5,0.0,-46.563744
1.0,32.0,-1.0,-0.1,-1.4,0.1,0.0,0.0,-745.12,0.009854171,-0.5,0.5,0.0,-747.5102
1.0,33.0,-1.0,-0.3,0.0,-0.5,0.0,0.0,-5.2,0.006499812,-0.5,0.5,0.0,-6.9934998
1.0,34.0,-1.0,-0.2,-1.7,-0.7,0.0,0.0,-445.22998,0.005119258,-0.5,-0.5,0.0,-449.82486
1.0,35.0,-1.0,-0.2,-0.4,-0.7,0.0,0.0,-45.27,0.00262871,-0.5,0.5,0.0,-47.56737
1.0,36.0,-1.0,-0.2,-2.0,-0.6,0.0,0.16666667,0.01,0.008947968,-0.5,0.5,0.0,-3.6143856
1.0,37.0,-1.0,-0.4,-0.35,0.1,0.0,0.0,-20.01,0.005822446,0.5,0.5,0.0,-20.654177
1.0,38.0,-1.0,-0.2,-0.35,-0.3,0.0,0.16666667,0.01,0.008656383,0.5,-0.5,0.0,-1.6646769
1.0,39.0,-1.0,-0.2,-1.7,-0.7,0.0,0.16666667,0.01,0.0065608746,-0.5,0.5,0.0,-3.4167726
1.0,40.0,-1.0,-0.2,-0.15,0.1,0.0,0.0,-70.13,0.004270414,-0.5,-0.5,0.0,-72.375725
1.0,41.0,-1.0,0.1,-0.45000002,0.1,0.0,0.16666667,-745.25,0.009214325,-0.5,0.5,0.0,-746.3241
1.0,42.0,-1.0,-0.3,-0.75,-0.8,0.0,0.0,-70.08,0.008939902,-0.5,-0.5,0.0,-73.92106
1.0,43.0,-1.0,-0.3,-2.0,-0.4,0.0,0.0,-70.09,0.009007169,0.5,0.5,0.0,-72.78098
1.0,44.0,-1.0,-0.2,-0.8,-0.3,0.0,0.0,-70.06,0.009073302,0.5,0.5,0.0,-71.35093
1.0,45.0,-1.0,-0.2,-1.1,-1.0,0.0,0.0,0.01,0.009322372,0.5,0.5,0.0,-2.2806776
1.0,46.0,-1.0,0.1,0.0,0.1,0.0,0.0,-95.229996,0.0045622126,0.5,-0.5,0.0,-96.02544
1.0,47.0,-1.0,-0.2,-0.25,-1.3000001,0.0,0.0,-70.03,0.009327561,0.5,0.5,0.0,-71.77067
1.0,48.0,-1.0,-0.2,-0.35,0.1,0.0,0.0,0.01,0.00764126,0.5,-0.5,0.0,-1.4323587
1.0,49.0,-1.0,-0.3,-0.7,-1.3000001,0.0,0.0,-45.19,0.0089865625,-0.5,0.5,0.0,-48.48101
1.0,50.0,-1.0,-0.3,-0.2,-1.1,0.0,0.0,-95.11,0.008026981,-0.5,-0.5,0.0,-98.70197
1.0,51.0,-1.0,-0.2,-0.3,0.1,0.0,0.0,-70.2,0.009827834,-0.5,0.5,0.0,-71.59017
1.0,52.0,-1.0,0.1,-0.15,0.1,0.0,0.0,0.01,0.009477533,0.5,-0.5,0.0,-0.93052244
1.0,53.0,-1.0,-0.3,-0.5,-1.3000001,0.0,0.16666667,0.01,0.009909913,0.5,-0.5,0.0,-2.9134233
1.0,54.0,-1.0,-0.1,-1.15,-1.0,0.0,0.0,-5.1,0.006186528,-0.5,0.5,0.0,-8.343813
1.0,55.0,-1.0,-0.1,-0.25,0.1,0.0,0.0,0.01,0.008285705,-0.5,0.5,0.0,-1.2317142
1.0,56.0,-1.0,-0.3,-0.85,0.1,0.0,0.0,-20.109999,0.006448476,0.5,-0.5,0.0,-22.15355
1.0,57.0,-1.0,-0.2,-0.4,0.1,0.0,0.0,-95.35,0.0065608746,0.5,0.5,0.0,-95.84344
1.0,58.0,-1.0,-0.1,-0.65000004,-0.3,0.0,0.0,-445.05,0.009183855,0.5,-0.5,0.0,-447.0908
1.0,59.0,-1.0,0.1,-1.95,-0.3,0.0,0.0,-75.119995,0.008181094,-0.5,-0.5,0.0,-79.26182
1.0,60.0,-1.0,0.1,-1.0,0.1,0.0,0.0,-74.979996,0.008448191,-0.5,-0.5,0.0,-77.77155
1.0,61.0,-1.0,-0.1,-0.15,-1.0,0.0,0.0,0.01,0.0061145006,0.5,-0.5,0.0,-2.2338855
1.0,62.0,-1.0,-0.2,-0.8,0.1,0.0,0.16666667,0.01,0.004758439,0.5,0.5,0.0,-0.718575
1.0,63.0,-1.0,-0.2,-1.35,-0.7,0.0,0.0,-70.229996,0.008026981,0.5,0.5,0.0,-72.47197
1.0,64.0,-1.0,-0.1,-0.4,-1.1,0.0,0.0,0.01,0.009231546,0.5,0.5,0.0,-1.5807683
1.0,65.0,-1.0,0.1,0.0,-0.1,0.0,0.0,-370.33,0.008812845,-0.5,0.5,0.0,-371.32117
1.0,66.0,-1.0,-0.1,-1.8000001,0.1,0.0,0.0,-370.25998,0.0027838883,-0.5,0.5,0.0,-373.0572
1.0,67.0,-1.0,-0.2,-1.2,-0.7,0.0,0.0,-370.1,0.0090806205,-0.5,0.5,0.0,-373.19092
1.0,68.0,-1.0,-0.3,-1.9,0.1,0.0,0.0,0.01,0.0025603678,-0.5,-0.5,0.0,-4.0874395
1.0,69.0,-1.0,-0.3,-0.85,-0.90000004,0.0,0.0,-20.279999,0.0026282065,0.5,0.5,0.0,-22.32737
1.0,70.0,-1.0,-0.1,-2.0,-1.0,0.0,0.16666667,0.01,0.008485157,0.5,-0.5,0.0,-3.914848
1.0,71.0,-1.0,-0.2,-1.0500001,0.1,0.0,0.0,-44.969997,0.00912643,0.5,-0.5,0.0,-47.110874
1.0,72.0,-1.0,0.1,-1.9,-0.3,0.0,0.33333334,-445.18,0.0051496536,0.5,0.5,0.0,-446.9415
1.0,73.0,-1.0,-0.2,-0.35,-1.1,0.0,0.16666667,-445.31,0.005614462,0.5,0.5,0.0,-446.78772
1.0,74.0,-1.0,-0.3,-1.5500001,-0.6,0.0,0.0,-444.97998,0.009140722,-0.5,-0.5,0.0,-449.42084
1.0,75.0,-1.0,-0.2,-0.05,-1.3000001,0.0,0.0,-20.01,0.009426084,0.5,-0.5,0.0,-22.550575
1.0,76.0,-1.0,-0.1,-0.7,0.1,0.0,0.0,0.01,0.008586193,0.5,-0.5,0.0,-1.6814139
1.0,77.0,-1.0,-0.2,-0.05,-1.1,0.0,0.0,-445.11,0.007978724,0.5,0.5,0.0,-446.45203
1.0,78.0,-1.0,-0.3,-1.25,-0.3,0.0,0.0,-69.93,0.0043425737,0.5,-0.5,0.0,-72.77566
1.0,79.0,1.0,-0.1,-1.5,-1.0,1.75,0.5,-0.17999999,0.009789309,0.5,0.5,0.0,1.4797894
1.0,80.0,-1.0,0.1,-0.35,-0.2,0.0,0.0,0.01,0.0036928467,0.5,-0.5,0.0,-1.4363072
1.0,81.0,-1.0,-0.2,-1.0500001,-0.7,0.0,0.0,0.01,0.008849722,0.5,-0.5,0.0,-2.9311504
1.0,82.0,-1.0,-0.2,-0.3,-1.2,0.0,0.0,0.01,0.005816835,-0.5,-0.5,0.0,-3.6841831
1.0,83.0,-1.0,-0.3,-1.3000001,-0.4,0.0,0.16666667,0.01,0.008646177,0.5,0.5,0.0,-1.8146873
1.0,84.0,1.0,-0.1,-0.15,-0.7,1.0,0.33333334,-0.06,0.0036545573,0.5,-0.5,0.0,1.3269879
1.0,85.0,-1.0,0.1,-0.7,-0.6,0.0,0.0,-70.06,0.009231546,0.5,0.5,0.0,-71.25076
1.0,86.0,-1.0,-0.1,-1.0500001,-0.3,0.0,0.0,-370.16998,0.0055377083,-0.5,0.5,0.0,-372.61447
1.0,87.0,-1.0,0.1,-1.6,-1.0,0.0,0.0,-70.15,0.009542424,-0.5,0.5,0.0,-73.64046
1.0,88.0,-1.0,-0.3,-0.95,-0.6,0.0,0.0,0.01,0.007626664,-0.5,0.5,0.0,-2.8323731
1.0,89.0,1.0,-0.2,-1.25,-0.8,0.75,0.5,-0.08,0.008808108,0.5,0.5,0.0,0.9288081
1.0,90.0,-1.0,-0.3,-1.9,0.1,0.0,0.0,0.01,0.009278657,0.5,-0.5,0.7,-2.380721
1.0,91.0,-1.0,-0.2,-0.95,-0.2,0.0,0.0,-170.06999,0.009628442,0.5,-0.5,0.0,-172.41037
1.0,92.0,-1.0,-0.2,0.0,-0.90000004,0.0,0.0,-35.059998,0.003902943,-0.5,-0.5,0.0,-38.156094
1.0,93.0,-1.0,-0.2,-0.55,-0.2,0.0,0.0,0.01,0.007872238,0.5,0.5,0.0,-0.93212783
1.0,94.0,-1.0,-0.4,-1.3000001,-0.8,0.0,0.0,-75.09,0.009452779,-0.5,-0.5,0.0,-79.58054
1.0,95.0,-1.0,-0.3,-0.2,0.1,0.0,0.16666667,-745.2,0.007952954,-0.5,-0.5,0.7,-746.7254
1.0,96.0,-1.0,0.1,-0.05,0.1,0.0,0.0,0.01,0.008009981,0.5,-0.5,0.0,-0.83199
1.0,97.0,-1.0,-0.3,-1.7,-0.1,0.0,0.0,-75.13,0.008558413,-0.5,-0.5,0.0,-79.221436
1.0,98.0,-1.0,-0.2,-1.8000001,-1.2,0.0,0.0,-95.1,0.001839653,-0.5,-0.5,0.0,-100.29816
1.0,99.0,-1.0,-0.1,-0.4,0.1,0.0,0.16666667,-745.18,0.008241384,-0.5,-0.5,0.0,-747.4051
1.0,100.0,-1.0,-0.1,-1.35,0.1,0.0,0.0,-95.31,0.008095008,0.5,0.5,0.0,-96.6519
1.0,101.0,-1.0,-0.2,-1.95,-0.90000004,0.0,0.0,0.01,0.009452779,-0.5,-0.5,0.0,-5.0305476
1.0,102.0,-1.0,-0.2,-0.15,0.1,0.0,0.0,-170.19,0.0050313463,0.5,0.5,0.0,-170.43497
1.0,103.0,-1.0,-0.3,-1.3000001,-1.1,0.0,0.16666667,0.01,0.0053032315,-0.5,-0.5,0.0,-4.51803
1.0,104.0,-1.0,-0.2,-0.05,-1.4,0.0,0.0,0.01,0.005119258,0.5,0.5,0.0,-1.6348808
1.0,105.0,-1.0,-0.2,-0.05,0.1,0.0,0.0,-95.09,0.0029853838,0.5,0.5,0.0,-95.237015
1.0,106.0,-1.0,-0.2,-0.05,-0.6,0.0,0.0,-445.19,0.009481545,-0.5,-0.5,0.0,-448.03052
1.0,107.0,-1.0,0.1,-0.25,0.1,0.0,0.0,-70.14,0.008927258,0.5,-0.5,0.0,-71.181076
1.0,108.0,-1.0,-0.3,-1.45,0.1,0.0,0.0,-95.189995,0.008723337,0.5,0.5,0.7,-96.13128
1.0,109.0,-1.0,-0.1,-0.65000004,-0.3,0.0,0.0,0.01,0.0017691724,0.5,-0.5,0.0,-2.0382311
1.0,110.0,-1.0,-0.2,0.0,-1.2,0.0,0.0,0.01,0.009227688,0.5,0.5,0.0,-1.3807724
1.0,111.0,-1.0,-0.2,-0.85,0.1,0.0,0.0,-169.92,0.009827834,0.5,-0.5,0.0,-171.86017
1.0,112.0,-1.0,-0.1,-1.25,-0.8,0.0,0.0,-70.15,0.004758439,0.5,0.5,0.0,-72.29524
1.0,113.0,-1.0,-0.3,-1.15,-0.2,0.0,0.16666667,-744.98,0.008009981,-0.5,-0.5,0.7,-747.7553
1.0,114.0,-1.0,-0.3,-2.0,-0.7,0.0,0.0,0.01,0.008453811,-0.5,-0.5,0.0,-4.9815464
1.0,115.0,-1.0,-0.1,-0.25,-0.90000004,0.0,0.0,0.01,0.008787699,-0.5,-0.5,0.0,-3.2312124
1.0,116.0,-1.0,-0.3,-1.35,0.1,0.0,0.0,0.01,0.00650748,0.5,-0.5,0.0,-2.5334926
1.0,117.0,-1.0,-0.2,-2.0,0.1,0.0,0.0,0.01,0.009214325,0.5,-0.5,0.0,-3.0807855
1.0,118.0,-1.0,-0.1,-0.4,-1.0,0.0,0.0,-45.14,0.0058523663,0.5,0.5,0.7,-45.934147
1.0,119.0,-1.0,-0.2,-1.4,0.1,0.0,0.0,0.01,0.0041740574,0.5,-0.5,0.0,-2.485826
1.0,120.0,-1.0,-0.2,-0.7,0.1,0.0,0.0,0.01,0.008951882,0.5,0.5,0.0,-0.78104806
1.0,121.0,-1.0,-0.2,-0.15,-0.90000004,0.0,0.16666667,0.01,0.008487654,0.5,-0.5,0.0,-2.0648456
1.0,122.0,-1.0,-0.2,-1.35,-0.90000004,0.0,0.0,-5.02,0.008439931,-0.5,-0.5,0.0,-9.46156
1.0,123.0,-1.0,0.1,-0.7,-0.5,0.0,0.0,-5.2,0.00692408,-0.5,-0.5,0.0,-8.293076
1.0,124.0,-1.0,-0.1,-0.35,0.1,0.0,0.0,-170.09,0.008608722,0.5,0.5,0.0,-170.4314
1.0,125.0,-1.0,-0.2,-1.0,-0.6,0.0,0.0,0.01,0.005484524,0.5,-0.5,0.0,-2.7845156
1.0,126.0,-1.0,-0.1,-0.05,-0.5,0.0,0.16666667,0.01,0.007920576,0.5,0.5,0.0,-0.46541286
1.0,127.0,-1.0,-0.2,-0.85,-0.6,0.0,0.0,-95.0,0.006671338,-0.5,-0.5,0.0,-98.64333
1.0,128.0,-1.0,-0.2,-0.3,-0.1,0.0,0.16666667,0.01,0.004360569,0.5,0.5,0.0,-0.41897273
1.0,129.0,-1.0,-0.2,-1.7,0.1,0.0,0.0,-170.09999,0.009116634,0.5,-0.5,0.7,-172.19089
1.0,130.0,-1.0,-0.3,-1.2,-0.90000004,0.0,0.0,-5.2999997,0.009628442,-0.5,0.5,0.0,-8.6903715
1.0,131.0,-1.0,-0.3,-0.95,-0.2,0.0,0.0,0.01,0.009660606,-0.5,-0.5,0.0,-3.430339
1.0,132.0,-1.0,0.1,-1.6,0.1,0.0,0.0,0.01,0.009560534,0.5,-0.5,0.0,-2.3804395
1.0,133.0,-1.0,-0.3,-1.4,-0.1,0.0,0.0,0.01,0.005926544,0.5,0.5,0.0,-1.7840734
1.0,134.0,-1.0,0.1,-0.15,-1.2,0.0,0.0,-95.28,0.009198675,-0.5,0.5,0.0,-97.5208
1.0,135.0,-1.0,-0.2,-0.75,-0.4,0.0,0.0,-20.1,0.0026944648,0.5,0.5,0.0,-21.447306
1.0,136.0,-1.0,-0.3,-0.1,-0.7,0.0,0.0,0.01,0.0083764605,0.5,-0.5,0.0,-2.0816236
1.0,137.0,-1.0,-0.3,-0.75,-0.4,0.0,0.0,-69.939995,0.009007933,0.5,0.5,0.0,-71.38098
1.0,138.0,1.0,-0.3,0.0,-0.5,0.5,0.33333334,-0.35999998,0.009245925,0.5,-0.5,0.0,0.6825793
1.0,139.0,-1.0,-0.2,-0.25,-0.6,0.0,0.16666667,0.01,0.00798967,-0.5,0.5,0.0,-1.8653438
1.0,140.0,-1.0,0.1,-0.3,0.1,0.0,0.0,0.01,0.005223187,-0.5,-0.5,0.0,-2.0847769
1.0,141.0,-1.0,-0.2,-0.35,-0.7,0.0,0.0,0.01,0.009154458,-0.5,-0.5,0.0,-3.2308455
1.0,142.0,-1.0,0.1,-1.4,-0.3,0.0,0.0,-445.05,0.0071805366,-0.5,0.5,0.0,-447.64282
1.0,143.0,-1.0,-0.1,-1.1,-0.3,0.0,0.0,-70.14,0.00986621,-0.5,0.5,0.0,-72.630135
1.0,144.0,-1.0,-0.2,-0.25,0.1,0.0,0.0,0.01,0.0049575455,0.5,0.5,0.0,-0.33504248
1.0,145.0,-1.0,-0.2,-0.05,0.1,0.0,0.0,-70.14,0.008241384,-0.5,0.5,0.0,-71.28176
1.0,146.0,-1.0,0.1,-0.1,0.1,0.0,0.0,-20.24,0.005849534,0.5,-0.5,0.0,-21.13415
1.0,147.0,-1.0,-0.2,-0.45000002,0.1,0.0,0.0,-70.22,0.008969585,-0.5,0.5,0.0,-71.76103
1.0,148.0,-1.0,-0.3,-0.2,0.1,0.0,0.16666667,-745.17,0.0013847972,-0.5,0.5,0.7,-745.7019
1.0,149.0,-1.0,-0.2,-0.55,-0.3,0.0,0.16666667,0.01,0.00886051,-0.5,-0.5,0.0,-2.8644729
1.0,150.0,-1.0,-0.3,-0.7,-0.90000004,0.0,0.0,-45.129997,0.008922879,-0.5,-0.5,0.0,-49.021076
1.0,151.0,-1.0,-0.3,-1.4,-0.4,0.0,0.0,0.01,0.008858872,0.5,-0.5,0.0,-3.081141
1.0,152.0,-1.0,0.1,-1.4,-0.2,0.0,0.0,0.01,0.009213361,-0.5,0.5,0.0,-2.4807866
1.0,153.0,-1.0,-0.1,-2.05,-0.2,0.0,0.0,-95.2,0.0041654627,0.5,0.5,0.0,-97.54583
1.0,154.0,-1.0,-0.1,-0.15,-0.7,0.0,0.0,-69.96,0.009764359,-0.5,0.5,0.0,-71.90023
1.0,155.0,1.0,-0.1,-0.2,-0.8,1.5,0.5,-0.08,0.0030007798,0.5,-0.5,0.0,1.8230009
1.0,156.0,-1.0,-0.3,-0.7,0.1,0.0,0.0,-75.0,0.008853569,-0.5,-0.5,0.0,-77.89115
1.0,157.0,-1.0,-0.2,-1.3000001,0.1,0.0,0.0,-70.18,0.0025679865,0.5,-0.5,0.0,-72.57743
1.0,158.0,-1.0,-0.2,-0.15,-0.4,0.0,0.0,-35.0,0.0031279272,-0.5,-0.5,0.0,-37.746872
1.0,159.0,-1.0,-0.1,-0.75,-0.90000004,0.0,0.0,-20.15,0.009476632,0.5,-0.5,0.0,-22.890524
1.0,160.0,-1.0,0.1,-1.1,-0.1,0.0,0.0,0.01,0.008520664,0.5,0.5,0.0,-1.0814793
1.0,161.0,-1.0,-0.3,-1.25,-0.7,0.0,0.0,0.01,0.008569589,0.5,0.5,0.0,-2.2314305
1.0,162.0,-1.0,0.1,-0.2,-0.7,0.0,0.0,-94.97,0.0051939413,-0.5,-0.5,0.0,-97.76481
1.0,163.0,-1.0,-0.3,-1.15,0.1,0.0,0.0,0.01,0.0071186465,-0.5,0.5,0.0,-2.3328812
1.0,164.0,-1.0,-0.1,0.0,-0.4,0.0,0.0,-45.16,0.0026282065,0.5,-0.5,0.0,-46.65737
1.0,165.0,-1.0,0.1,-2.05,-0.4,0.0,0.0,-75.159996,0.0058523663,-0.5,0.5,0.0,-78.50414
1.0,166.0,-1.0,0.1,-0.05,0.1,0.0,0.0,-45.09,0.009909913,0.5,0.5,0.0,-44.930088
1.0,167.0,1.0,-0.3,-0.4,-0.1,0.75,0.33333334,-0.22999999,0.0021776843,0.5,-0.5,0.0,1.055511
1.0,168.0,-1.0,-0.3,-0.25,0.1,0.0,0.0,0.01,0.00828929,0.5,0.5,0.0,-0.4317106
1.0,169.0,-1.0,-0.3,-2.0,-0.7,0.0,0.0,-20.21,0.008487654,0.5,-0.5,0.0,-24.201511
1.0,170.0,-1.0,-0.2,-1.0500001,-1.3000001,0.0,0.16666667,0.01,0.0030680154,-0.5,0.5,0.0,-3.3702655
1.0,171.0,-1.0,-0.3,-0.7,-1.2,0.0,0.0,-44.969997,0.0040854192,0.5,-0.5,0.0,-48.165913
1.0,172.0,1.0,-0.2,-0.25,-0.1,1.0,0.5,-0.13,0.0027396746,0.5,0.5,0.0,2.8227396
1.0,173.0,-1.0,-0.2,-0.3,-1.3000001,0.0,0.0,-75.21,0.007894683,-0.5,-0.5,0.0,-79.002106
1.0,174.0,-1.0,-0.2,-0.95,-0.1,0.0,0.0,-445.06998,0.007575083,-0.5,0.5,0.0,-447.3124
1.0,175.0,-1.0,-0.1,-1.35,-0.90000004,0.0,0.0,0.01,0.008450317,0.5,-0.5,0.0,-3.3315496
1.0,176.0,-1.0,-0.2,-0.05,-1.0,0.0,0.0,0.01,0.009713555,0.5,0.5,0.0,-1.2302864
1.0,177.0,-1.0,0.1,-0.1,-0.90000004,0.0,0.0,0.01,0.008440954,0.5,0.5,0.0,-0.881559
1.0,178.0,-1.0,-0.3,-0.55,-1.4,0.0,0.0,-5.22,0.009108191,-0.5,-0.5,0.0,-9.460892
1.0,179.0,-1.0,-0.3,-1.0,-1.1,0.0,0.0,-45.16,0.009036093,0.5,-0.5,0.0,-48.550964
1.0,180.0,-1.0,-0.3,-1.0500001,-0.4,0.0,0.0,-45.149998,0.0044744844,-0.5,-0.5,0.0,-48.895523
1.0,181.0,-1.0,-0.2,-0.35,0.1,0.0,0.0,-745.18,0.008506786,-0.5,0.5,0.0,-746.6215
1.0,182.0,-1.0,-0.3,-0.15,0.1,0.0,0.0,-94.96,0.004836422,0.5,-0.5,0.0,-96.30516
1.0,183.0,-1.0,-0.3,-0.25,-1.2,0.0,0.0,0.01,0.005687944,-0.5,-0.5,0.0,-3.734312
1.0,184.0,-1.0,-0.3,-1.5,0.1,0.0,0.0,-45.219997,0.009245925,0.5,-0.5,0.0,-47.91075
1.0,185.0,-1.0,-0.3,-0.8,0.1,0.0,0.16666667,-445.09,0.008112605,0.5,0.5,0.0,-445.91522
1.0,186.0,-1.0,0.1,-1.25,-0.7,0.0,0.0,-5.17,0.0029270053,-0.5,0.5,0.0,-8.017073
1.0,187.0,-1.0,-0.3,-2.0,-0.7,0.0,0.0,-45.26,0.00864498,0.5,0.5,0.0,-48.251354
1.0,188.0,-1.0,-0.3,-1.3000001,-0.8,0.0,0.0,-95.11,0.0051939413,-0.5,0.5,0.0,-98.50481
1.0,189.0,-1.0,-0.2,-0.7,-1.1,0.0,0.0,-445.12,0.008774489,-0.5,-0.5,0.0,-449.1112
1.0,190.0,-1.0,-0.1,-0.15,0.1,0.0,0.0,0.01,0.004270414,0.5,0.5,0.0,-0.13572955
1.0,191.0,-1.0,-0.3,-0.3,-1.0,0.0,0.0,0.01,0.009073302,-0.5,-0.5,0.0,-3.5809267
1.0,192.0,-1.0,-0.1,-1.5500001,-0.3,0.0,0.0,-70.299995,0.0063147214,0.5,0.5,0.0,-72.243675
1.0,193.0,-1.0,-0.2,-1.95,0.1,0.0,0.0,-445.16998,0.008511134,0.5,0.5,0.0,-447.21146
1.0,194.0,1.0,-0.1,-1.6,-0.90000004,0.5,0.5,-0.16,0.007626664,0.5,0.5,0.0,0.24762666
1.0,195.0,-1.0,-0.3,-0.85,-0.4,0.0,0.0,-35.239998,0.009198675,-0.5,-0.5,0.0,-38.7808
1.0,196.0,-1.0,-0.3,-1.65,-0.1,0.0,0.0,0.01,0.009775114,-0.5,0.5,0.0,-3.0302248
1.0,197.0,-1.0,-0.3,-1.9,-0.2,0.0,0.0,-45.14,0.0049575455,0.5,-0.5,0.7,-47.83504
1.0,198.0,-1.0,-0.3,-0.45000002,-1.2,0.0,0.0,-95.159996,0.008440954,-0.5,-0.5,0.0,-99.101555
1.0,199.0,-1.0,-0.2,-0.55,-0.6,0.0,0.0,-5.19,0.0068650977,-0.5,0.5,0.0,-7.5331354
2.0,0.0,-1.0,0.1,0.05,-0.7,0.0,0.0,-115.13,0.004475843,-0.5,0.5,0.0,-116.67552
2.0,1.0,-1.0,0.1,0.05,0.1,0.0,0.1,-565.27997,0.007958616,0.5,-0.5,0.0,-565.92206
2.0,2.0,-1.0,0.1,-0.15,-0.6,0.0,0.0,-490.0,0.008876125,-0.5,-0.5,0.0,-492.6411
2.0,3.0,-1.0,0.1,-0.85,0.1,0.0,0.0,-140.12999,0.009203593,0.5,0.5,0.0,-140.77078
2.0,4.0,-1.0,-0.1,-0.5,-0.7,0.0,0.0,-565.07,0.009497223,-0.5,0.5,0.0,-567.3605
2.0,5.0,-1.0,0.1,-0.90000004,-0.2,0.0,0.0,-114.86,0.009501597,0.5,0.5,0.0,-115.8505
2.0,6.0,-1.0,0.1,-1.7,-1.0,0.0,0.0,-214.9,0.008200879,-0.5,-0.5,0.0,-219.4918
2.0,7.0,-1.0,0.1,-0.15,-1.0,0.0,0.0,-214.95,0.0056743086,-0.5,-0.5,0.0,-217.99432
2.0,8.0,-1.0,-0.1,-1.35,-0.2,0.0,0.0,-100.009995,0.009508774,-0.5,-0.5,0.0,-103.65049
2.0,9.0,-1.0,0.1,-0.25,-0.5,0.33333334,0.0,-64.99,0.008865614,0.5,0.5,0.0,-65.2978
2.0,10.0,-1.0,0.1,-0.8,-0.3,0.0,0.0,-99.89,0.009434895,-0.5,0.5,0.0,-101.88056
2.0,11.0,-1.0,-0.1,-0.75,-0.1,0.0,0.0,-114.939995,0.008914217,-0.5,-0.5,0.0,-117.88108
2.0,12.0,-1.0,0.1,-0.85,0.1,0.0,0.0,-489.94998,0.00861795,-0.5,-0.5,0.0,-492.59137
2.0,13.0,-1.0,0.1,-1.15,-1.0,0.0,0.1,-164.97,0.0068285405,0.5,-0.5,0.0,-167.91316
2.0,14.0,-1.0,0.1,-1.3000001,-0.8,0.0,0.0,-565.06,0.00692124,-0.5,-0.5,0.0,-569.0531
2.0,15.0,-1.0,0.1,0.05,-0.5,0.0,0.0,-565.01996,0.0064172773,0.5,-0.5,0.0,-566.3635
2.0,16.0,1.0,0.1,-0.05,-0.4,1.1666666,0.4,0.01,0.008564054,0.5,0.5,0.0,3.2352307
2.0,17.0,-1.0,0.1,-0.65000004,-0.7,0.0,0.0,-195.12999,0.009631235,-0.5,-0.5,0.0,-198.37036
2.0,18.0,-1.0,0.1,-1.85,0.1,0.0,0.0,-119.979996,0.009716383,0.5,0.5,0.0,-121.62028
